prod_name,brand_name,marked_price,discounted_price,rating,rating_count,size,product_link,img_link
Polo Collar Cotton Pure Cotton T-shirt,Roadster,899.0,512.0,4.0,6.0,S,https://www.myntra.com/tshirts/roadster/roadster-men-grey-melange-polo-collar-cotton-pure-cotton-t-shirt/2483671/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2483671/2018/5/18/fe21cc3a-c7de-4374-b140-6d9d36fecfb41526629339145-Roadster-Men-Grey-Melange-Solid-Polo-Collar-T-shirt-5041526629336751-1.jpg"
Men Slim Fit Trousers,Peter England,1999.0,1399.0,3.8,5.0,30,https://www.myntra.com/trousers/peter-england/peter-england-men-grey-slim-fit-trousers/19854486/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19854486/2022/9/9/13b34179-076a-4b51-ab51-476789ac0ae91662723942230PeterEnglandMenGreySlimFitTrousers1.jpg"
Geometric Printed Georgette Wrap Top,SASSAFRAS,1499.0,599.0,4.4,9.8,S,https://www.myntra.com/tops/sassafras/sassafras-brown--red-geometric-printed-georgette-wrap-crop-top/13842966/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13842966/2021/4/3/3d20dde9-8c47-48f2-a079-8cdacd9c78b11617444711671-Sassafras-Brown--Red-Geometric-Printed-Georgette-Wrap-Crop-T-1.jpg"
Women Solid Active Joggers,HRX by Hrithik Roshan,2399.0,839.0,4.4,4.3,M,https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black-solid-active-joggers/11812800/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11812800/2022/5/17/0de2510f-9fb3-4bcd-a5cd-b76439c7c52e1652765174106-HRX-by-Hrithik-Roshan-Women-Black-Solid-Active-Joggers-47165-1.jpg"
Women Yoke Design Kurta with Palazzos With Dupatta,Anouk,3999.0,1599.0,4.4,11.0,XL,https://www.myntra.com/kurta-sets/anouk/anouk-women-yellow-floral-yoke-design-kurta-with-palazzos--with-dupatta/19237206/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19237206/2022/8/3/72412f4c-a6b6-4760-a520-d2b38a6184181659512051984-Anouk-Women-Kurta-Sets-5341659512051321-11.jpg"
Embroidered Top,Sangria,1999.0,759.0,4.1,22.0,L,https://www.myntra.com/tops/sangria/sangria-maroon-embroidered-longline-top/19066166/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19066166/2022/7/20/9d5575fb-afe9-4b69-a4d5-94900ce4e45c1658316998955-Womens-Maroon-Viscose-blend-Embroidered-Short-Top-2861658316-1.jpg"
Training Rapid Dry T-shirt,HRX by Hrithik Roshan,899.0,314.0,4.3,1.0,L,https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black--grey-training-regular-fit-t-shirt/10106267/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10106267/2020/8/11/a58c14d9-50b3-47e7-8f2b-56e406c4cd4c1597139015177-HRX-by-Hrithik-Roshan-Men-Black--Grey-Training-Regular-Fit-P-1.jpg"
Boys Pack Of 5 T-shirts,max,949.0,759.0,4.5,52.0,7-8Y,https://www.myntra.com/tshirts/max/max-boys-pack-of-5-graphic-printed-pure-cotton-t-shirts/16051118/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16051118/2022/12/21/3f13adad-96da-48d7-8eb3-03e4d3fc3ef81671623347298maxBoysPackOf5GraphicPrintedPureCottonT-shirts1.jpg"
Men Slim Fit Cotton Joggers,Roadster,2499.0,949.0,3.5,16.0,36,https://www.myntra.com/trousers/roadster/roadster-men-navy-blue-solid-slim-fit-cotton-joggers/18883374/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18883374/2022/7/13/01ca6786-1b70-4a68-aede-438ae5b720911657712358250-Roadster-Men-Navy-Blue-Slim-Fit-Cotton-Joggers-Trousers-7116-1.jpg"
Men Slim Fit Formal Suit,Raymond,9999.0,7499.0,3.9,1.0,36,https://www.myntra.com/suits/raymond/raymond-men-black-solid-slim-fit-single-breasted-two-piece-formal-suit/20481908/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20481908/2022/12/1/2116a1ed-b148-479a-8b3f-1dcffebce4cb1669876840673-Raymond-Men-Suits-2061669876840008-1.jpg"
Checked Cotton Casual Shirt,High Star,1949.0,699.0,3.0,,38,https://www.myntra.com/shirts/high-star/high-star-men-checked-cotton-slim-fit-casual-shirt/21288608/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21288608/2022/12/23/3936ae92-535d-4399-90cc-80f633f235381671792397244HighStarMenRedSlimFitTartanChecksCheckedCasualShirt1.jpg"
Regular Fit Casual Shirt,Roadster,1099.0,626.0,4.2,2.2,42,https://www.myntra.com/shirts/roadster/roadster-men-rust-regular-fit-solid-sustainable-casual-shirt/11895988/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11895988/2020/6/15/296e7b35-834b-49f4-a67f-b7338e026ee51592227344204-Roadster-Men-Shirts-2411592227342269-1.jpg"
Print Chiffon Blouson Top,Kibo,1899.0,683.0,4.0,5.0,XL,https://www.myntra.com/tops/kibo/kibo-print-chiffon-blouson-top/21224520/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21224520/2022/12/16/4c1af757-ee18-42c9-87bd-2cdd639dfc971671206630258KiboWomensPrintedChiffonBallonSleeveCropTop1.jpg"
Women Flats,HERE&NOW,2495.0,798.0,3.8,1.3,EURO37,https://www.myntra.com/flats/herenow/herenow-women-beige--brown-solid-flats/15321114/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15321114/2021/9/9/c340b549-9f51-4c5b-8efe-3b3fe7ae2f731631204557472-HERENOW-Women-Beige--Brown-Solid-Slip-On-4931631204557346-6.jpg"
Women Casual Shirt,Mayra,995.0,398.0,4.0,5.0,L,https://www.myntra.com/shirts/mayra/mayra-women-black-casual-shirt/7208127/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7208127/2018/8/23/5dbc44c4-d171-4559-9944-37ce3dd1437f1535005234548-na-6341535005234394-1.jpg"
Men Slim Fit Jeans,WROGN,2799.0,1399.0,3.9,71.0,30,https://www.myntra.com/jeans/wrogn/wrogn-men-blue-slim-fit-mid-rise-clean-look-stretchable-jeans/8673565/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8673565/2020/9/22/c42c22c0-655d-434c-b862-713a851df6a41600758639710-WROGN-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jean-1.jpg"
Men Solid Blazer,HERE&NOW,5999.0,2999.0,3.8,10.0,40,https://www.myntra.com/blazers/herenow/herenow-men-black-solid-regular-fit-smart-casual-blazer/18414504/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18414504/2022/8/9/a202ef20-5844-431f-bccc-a96b10f00fd01660024876247-HERENOW-Men-Blazers-151660024875533-1.jpg"
Men Colourblocked  T-shirt,Powerlook,1149.0,949.0,0.0,0.0,XL,https://www.myntra.com/tshirts/powerlook/powerlook-men-colourblocked--t-shirt/21800804/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21800804/2023/2/1/08a9f6c6-6f1f-4b69-a327-83ff321319e61675264253731Tshirts1.jpg"
Men Cotton Cargos Trousers,Dennis Lingo,2949.0,999.0,0.0,0.0,30,https://www.myntra.com/trousers/dennis-lingo/dennis-lingo-men-tapered-fit-cotton-cargos-trousers/21290030/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21290030/2023/1/13/533ab3f2-0916-4182-b54f-2f07625227d31673594139035-Dennis-Lingo-Men-Tapered-Fit-Cotton-Cargos-Trousers-59116735-1.jpg"
Boys Shirt with Trousers,BUMZEE,1699.0,1002.0,4.6,4.0,6-12M,https://www.myntra.com/clothing-set/bumzee/bumzee-boys-grey--white-pure-cotton-shirt-with-trousers-with-applique-bow/20394222/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20394222/2022/10/14/79c633b6-1024-4621-8ae1-04c1335609971665730513739BUMZEEBoysGreyWhiteShirtwithTrousers1.jpg"
Anti-Hair Fall Shampoo 400 ml,Himalaya,230.0,172.0,4.4,2.2,350-400 ML,https://www.myntra.com/shampoo-and-conditioner/himalaya/himalaya-anti-hair-fall-shampoo-400-ml/6627271/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/6627271/2020/12/17/cd7ba15d-276c-4948-9ef6-d3982bd177451608210744126-Himalaya-Unisex-Anti-Hair-Fall-Shampoo-400-ml-65816082107432-1.jpg"
3 Piece Printed Jumpsuit,Berrylush,3200.0,1664.0,4.0,35.0,S,https://www.myntra.com/co-ords/berrylush/berrylush-women-enchanting-sea-green-3-piece-printed-jumpsuit/15249734/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15249734/2021/9/18/dac3c313-cc8e-464c-913c-80b1f25a4a651631944545634-Berrylush-Women-Jumpsuit-7861631944545135-1.jpg"
Women Printed Kurta with Trousers With Dupatta,KALINI,3999.0,999.0,4.3,1.7,XXL,https://www.myntra.com/kurta-sets/kalini/kalini-women-white-floral-printed-pure-cotton-kurta-with-trousers--with-dupatta/17171722/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17171722/2022/2/16/c1d320cb-9acd-4d1c-b629-9d93c8a23e4c1645005823675KALINIAngrakhaKurtaPantandDupattaSet1.jpg"
Men Printed Cotton T-shirt,Roadster,599.0,323.0,4.1,26.0,S,https://www.myntra.com/tshirts/roadster/roadster-men-mauve--black-printed-pure-cotton-t-shirt/18488958/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18488958/2022/6/2/78d32f4b-aaf8-44b5-91b3-79f9ce1f8dfc1654163518937TrousersAllenSollyMenShirtsAllenSollyMenShirtsAllenSollyMenS1.jpg"
Set Of 2  D Tan Massage Gel And Massage Cream 300 gm Each,Craggy Cosmetic,600.0,552.0,0.0,0.0,300,https://www.myntra.com/face-moisturisers/craggy-cosmetic/craggy-cosmetic-set-of-2--d-tan-massage-gel-and-massage-cream-300-gm-each/21300662/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21300662/2022/12/24/4c4afe72-78b9-40af-829a-cfd0ebc617571671878675938CraggyCosmeticSetOf2DTanMassageGelAndMassageCream300gmEach1.jpg"
Men Analogue Watch,Titan,,,4.6,27.0,Onesize,https://www.myntra.com/watches/titan/titan-men-black-analogue-watch/12870712/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12870712/2022/4/19/29982552-6e3d-41db-b17d-68b3d9f3f5e21650343618738-Titan-Men-Black-Analogue-Watch-1391650343618651-4.jpg"
Boys Graphic Printed T-shirt,BonOrganik,1164.0,349.0,4.4,3.1,10-11Y,https://www.myntra.com/tshirts/bonorganik/bonorganik-boys-white-graphic-printed-round-neck-t-shirt/15334348/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15334348/2021/9/1/d784aa9b-15a9-41e0-86d1-a9cba85591e71630509125052BonOrganikBoysWhitePrintedV-NeckAppliqueT-shirt1.jpg"
Men Set of 2 Body Spray,Roadster,599.0,359.0,4.2,4.4,100-150 ML,https://www.myntra.com/deodorant/roadster/the-roadster-lifestyle-co-men-set-of-2-by-the-sea-body-spray/10902226/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10902226/2021/5/17/951e4d54-da85-44c1-80ea-5cb69e69ce801621257195323-Roadster-Men-Set-of-2-By-The-Sea-Body-Spray-1001621257194535-1.jpg"
Women Skinny Fit Jeans,Miss Chase,2299.0,850.0,4.2,4.8,30,https://www.myntra.com/jeans/miss-chase/miss-chase-women-black-skinny-fit-high-rise-clean-look-stretchable-jeans/10196239/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/7/4/f72e1f99-4e1b-4f80-97d8-dc20c5de612d1562221950490-1.jpg"
Forever Matte Liquid Lip Colour - Nude Dream,Lakme,349.0,261.0,4.5,4.5,5-6 ML,https://www.myntra.com/lipstick/lakme/lakme-forever-matte-liquid-lip-colour-56-ml---nude-dream/11131116/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11131116/2020/1/21/46246065-2952-4119-a6a6-7b1361c0b2131579598592855-Lakme-Women-Lipstick-7591579598592550-1.jpg"
Printed Sleeve T-shirt,HERE&NOW,799.0,295.0,4.0,24.0,S,https://www.myntra.com/tshirts/herenow/herenow-men-white-printed-sleeve-t-shirt/16260820/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16260820/2021/12/17/0bdd3fde-c882-44f8-89f0-0400c47bc95f1639729231453-HERENOW-Men-Tshirts-6641639729230993-1.jpg"
Women Kurta Set With Dupatta,Nayo,3749.0,1312.0,4.1,28.0,L,https://www.myntra.com/kurta-sets/nayo/nayo-women-navy-blue--pink-floral-printed-pure-cotton-kurta-with-trousers--with-dupatta/17320642/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17320642/2022/2/28/9df28461-0fb1-4f06-b0aa-7c8b1d9fc4f01646033586343NayoWomenNavyBlueFloralEmbroideredPanelledPureCottonKurtiwit1.jpg"
Floral Georgette A-Line Dress,plusS,1999.0,559.0,3.9,40.0,L,https://www.myntra.com/dresses/pluss/pluss-turquoise-blue--yellow-floral-georgette-a-line-dress/17397272/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17397272/2022/3/30/139985f1-f6e3-4912-9afd-a11db3c602cf1648613623391-plusS-Women-Dresses-1781648613622872-1.jpg"
Men Green Trails Eau De Parfum,Roadster,,,4.2,1.0,75-100 ML,https://www.myntra.com/perfume-and-body-mist/roadster/roadster-men-green-trails-eau-de-parfum---100-ml/16750094/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16750094/2022/4/11/79a33a61-ffb6-402f-9452-41e2420a3f101649659607079-Roadster-Men-Green-Trails-Eau-De-Parfum---100-ml-69616496596-1.jpg"
Raglan Sleeved T-shirt,HRX by Hrithik Roshan,899.0,359.0,4.2,10.5,XL,https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-raglan-sleeved-t-shirt/1987412/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1987412/2022/11/21/cfd16572-9e2c-420e-8399-55568ad947f61669009324996-HRX-by-Hrithik-Roshan-Men-Black-Raglan-Sleeved-T-shirt-71166-1.jpg"
Women Colourblocked Sneakers,AfroJack,4245.0,849.0,4.1,1.4,UK8,https://www.myntra.com/casual-shoes/afrojack/afrojack-women-pink-colourblocked-sneakers/19312894/buy,
Men Slim Fit Chinos Trousers,HIGHLANDER,2849.0,712.0,4.4,1.0,32,https://www.myntra.com/trousers/highlander/highlander-men-olive-green-slim-fit-chinos-trousers/20377642/buy,
Solid Basic Jumpsuit,Athena,2499.0,749.0,4.3,1.5,L,https://www.myntra.com/jumpsuit/athena/athena-women-black-solid-basic-jumpsuit/11634538/buy,
Winter Maximum Moisturiser,Lakme,199.0,139.0,4.6,96.0,120ML,https://www.myntra.com/face-moisturisers/lakme/lakme-winter-intense-maximum-moisturiser-120-ml/2137200/buy,
Women Striped Anarkali Kurta,FASHOR,3699.0,1739.0,0.0,0.0,M,https://www.myntra.com/kurtas/fashor/fashor-women-striped-anarkali-kurta/21301518/buy,
Women Yoke Design Kurta with Trousers With Dupatta,Libas,5999.0,2699.0,4.6,4.0,S,https://www.myntra.com/kurta-sets/libas/libas-women-blue-ethnic-motifs-yoke-design-sequinned-kurta-with-trousers--dupatta/19674612/buy,
Women Kurta with Trousers,Rudra Bazaar,6999.0,1189.0,4.1,1.0,L,https://www.myntra.com/kurta-sets/rudra-bazaar/rudra-bazaar-women-maroon--golden-angrakha-gotta-patti-kurta-with-trousers-/17276340/buy,
Comfort Heels,Shezone,1499.0,799.0,4.1,28.0,EURO37,https://www.myntra.com/heels/shezone/shezone-copper-toned-comfort-heels/19633098/buy,
Men Slim Fit Casual Shirt,HERE&NOW,2099.0,749.0,4.2,26.0,38,https://www.myntra.com/shirts/herenow/herenow-men-navy-blue-slim-fit-casual-shirt/17769216/buy,
Men Slim Fit Casual Shirt,HIGHLANDER,1249.0,587.0,4.1,2.3,42,https://www.myntra.com/shirts/highlander/highlander-men-pink-slim-fit-solid-casual-shirt/2948539/buy,
Men Suede Loafers,Mactree,4720.0,896.0,4.0,2.1,UK7,https://www.myntra.com/casual-shoes/mactree/mactree-men-green-perforations-suede-loafers/13925944/buy,
Regular Fit Track Pants,Laabha,1999.0,799.0,3.9,52.0,XXL,https://www.myntra.com/track-pants/laabha/laabha-women-black--white-regular-fit-stylish-track-pants/16752870/buy,
Women Embroidered Kurta with Trousers,Anouk,3699.0,1294.0,3.2,1.2,S,https://www.myntra.com/kurta-sets/anouk/anouk-women-cream-coloured-embroidered-kurta-with-trousers/9196989/buy,
Striped Casual Shirt,Campus Sutra,1499.0,779.0,4.4,1.2,40,https://www.myntra.com/shirts/campus-sutra/campus-sutra-men-black--white-striped-casual-shirt/14811402/buy,
Women Ethnic Motifs Printed Anarkali Kurta,KALINI,2259.0,745.0,4.3,1.2,S,https://www.myntra.com/kurtas/kalini/kalini-women-grey-ethnic-motifs-printed-floral-anarkali-kurta/16498854/buy,
Cabin Overnighter Trolley 45 L,Tommy Hilfiger,10999.0,3349.0,4.3,60.0,S,https://www.myntra.com/trolley-bag/tommy-hilfiger/tommy-hilfiger-black--white-printed-soft-sided-cabin-overnighter-trolley--45-litres/15197986/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15197986/2021/9/30/4c7a57bc-75b2-42ec-b899-edc0ef80ee0f1632995077749-Tommy-Hilfiger-Unisex-Trolley-Bag-8321632995077293-1.jpg"
Ruched Bodycon Dress,Veni Vidi Vici,1890.0,774.0,4.3,6.3,L,https://www.myntra.com/dresses/veni-vidi-vici/veni-vidi-vici-black-ruched-bodycon-dress/10054821/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10054821/2019/7/3/db52fd6a-19fc-4add-bc4b-77b8608454d01562138455279-Veni-Vidi-Vici-Women-Black-Bodycon-Dress-3841562138453419-1.jpg"
Women Georgette Dress,SHEETAL Associates,1999.0,699.0,4.0,42.0,S,https://www.myntra.com/dresses/sheetal-associates/sheetal-associates-women-black-georgette-dress/19909278/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19909278/2022/9/10/b6b29d9b-aaed-435a-a147-4d9450c315081662824872832SHEETALAssociatesBlackGeorgetteDress1.jpg"
Floral A-Line Tie-Up Neck Dress,PATRORNA,2999.0,1049.0,0.0,0.0,4XL,https://www.myntra.com/dresses/patrorna/patrorna-red--white-floral-tie-up-neck-a-line-dress/21305244/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21305244/2022/12/26/fde6961d-8c5d-4d76-b59b-1a603ad2a2401672027550849PATRORNAMulticolouredFloralA-LineDress1.jpg"
Women Yoke Design Kurta with Palazzos With Dupatta,Libas,6999.0,3149.0,4.8,8.0,L,https://www.myntra.com/kurta-sets/libas/libas-women-green-floral-yoke-design-kurta-with-palazzos--with-dupatta/19674628/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19674628/2022/9/2/f51d249e-9384-44fb-a20c-565060fa0e771662118569087-Libas-Women-Kurta-Sets-621662118568145-1.jpg"
Men Mesh Running Shoes,UNPAR,1999.0,1399.0,0.0,0.0,UK6,https://www.myntra.com/sports-shoes/unpar/unpar-men-mesh-running-non-marking-shoes/21508782/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21508782/2023/1/11/fc19473b-20cb-40c6-a87f-0552191cddda1673447365572UNPARMenNavyBlueMeshRunningNon-MarkingShoes1.jpg"
Women Twill Cargo Trousers,H&M,,,4.6,1.0,24,https://www.myntra.com/trousers/hm/hm-women-pure-cotton-twill-cargo-trousers/21559822/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21559822/2023/1/16/fc93152d-ddd6-4cf6-8c99-b394ac153e071673847952401Twillcargotrousers1.jpg"
Detectable Butterfly Sleeves,Heart Up My Sleeves,,,0.0,0.0,Onesize,https://www.myntra.com/tops/heart-up-my-sleeves/heart-up-my-sleeves-detectable-pleated-butterfly-sleeves/21320890/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21320890/2022/12/27/f44dc87d-088d-483a-b130-91bc8de392271672146520389Shrug1.jpg"
Men Solid Slim-Fit Track Pants,HIGHLANDER,849.0,449.0,4.1,4.3,S,https://www.myntra.com/track-pants/highlander/highlander-men-olive-green-solid-slim-fit-track-pants/13861868/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/3/12/0fe28547-f7b5-4044-90ce-eaac0ce9cfe21615554125633-1.jpg"
Women Analogue Watch,Fossil,9995.0,5997.0,4.4,11.0,Onesize,https://www.myntra.com/watches/fossil/fossil-women-cream-coloured-analogue-watch-es4319fss/10463542/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10463542/2019/10/22/b24561b5-57f3-4882-b63c-a921a2b31f021571729184112-Fossil-Women-Cream-Coloured-Analogue-Watch-3791571729181681-1.jpg"
Men Cotton Casual Shirt,Roadster,1499.0,854.0,4.4,1.8,38,https://www.myntra.com/shirts/roadster/roadster-men-olive-green--navy-blue-checked-pure-cotton-casual-sustainable-shirt/10398107/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10398107/2019/11/22/04c6d2ac-f9bf-4209-9a26-7ae3c5bed4e91574410239850-Roadster-Men-Shirts-2901574410237858-1.jpg"
Women Printed Kurta with Trousers With Dupatta,Berrylicious,2850.0,1299.0,0.0,0.0,XXL,https://www.myntra.com/kurta-sets/berrylicious/berrylicious-women-printed-thread-work-pure-cotton-kurta-with-trousers--with-dupatta/21599338/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21599338/2023/1/18/d8b6ac64-c484-441d-a8dc-e32aed17d80d1674039557289BerryliciousPrintedEmbroidredKurtaSet1.jpg"
Solid Pinafore Denim Dress,DressBerry,2099.0,944.0,4.3,92.0,XL,https://www.myntra.com/dresses/dressberry/dressberry-women-blue-solid-denim-pinafore-dress/11265850/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11265850/2020/8/4/306a5fa1-5199-4f57-b1dc-2fd8bea3e8dd1596525122951-DressBerry-Women-Dresses-5151596525121352-1.jpg"
Men Analogue Watch,Tommy Hilfiger,8250.0,4950.0,4.2,20.0,Onesize,https://www.myntra.com/watches/tommy-hilfiger/tommy-hilfiger-men-black-analogue-watch-th1791801w/14639388/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14639388/2022/4/19/340b8cd4-35ca-4155-8e03-26d8a615065f1650344168770-Tommy-Hilfiger-Men-Black-Analogue-Watch-TH1791801W-401650344-12.jpg"
Embroidered Straight Kurta,SOJANYA,3199.0,1247.0,4.2,46.0,M,https://www.myntra.com/kurtas/sojanya/sojanya-men-teal-green-embroidered-straight-kurta/10587118/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/5/34d6dc76-4023-44ed-9d6f-a9b379fa1f021567673817369-1.jpg"
Women White Sneaker,Red Tape,4899.0,1322.0,4.5,4.0,UK4,https://www.myntra.com/sports-shoes/red-tape/red-tape-women-white-sneaker/19438316/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19438316/2022/8/9/97f003e9-03f3-43cc-b8e6-784ae8d4ae911659989021832SportsShoes1.jpg"
Women Analogue Watch,Marie Claire,2799.0,1119.0,4.4,3.0,Onesize,https://www.myntra.com/watches/marie-claire/marie-claire-women-rose-gold-toned-analogue-watch-mc-14c-a/9897265/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9897265/2022/6/17/74ea2b20-9884-411c-8b05-6ccf266b97d01655465361615-Marie-Claire-Women-Rose-Gold-Toned-Analogue-Watch-MC-14C-A-9-1.jpg"
Ethnic Motifs Printed Kurti,Anubhutee,1739.0,591.0,4.3,1.3,M,https://www.myntra.com/kurtis/anubhutee/anubhutee-pink-ethnic-motifs-printed-kurti/17413232/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17413232/2022/3/17/c861897a-f6d5-40fc-8336-a007cce0bede1647511510301-Anubhutee-Women-Kurtis-6081647511509773-1.jpg"
Women Anarkali Kurta & Dupatta,Bhama Couture,4499.0,1439.0,3.4,24.0,M,https://www.myntra.com/kurtas/bhama-couture/bhama-couture-women-off-white--floral-chanderi-silk-anarkali-kurta--dupatta/18288422/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18288422/2022/6/4/81b52f81-43db-44d8-bae0-852d299c84451654321605092-Bhama-Couture-Women-Off-White--Floral-Chanderi-Silk-Anarkali-1.jpg"
Women Embroidered Kurta with Trousers With Dupatta,W,,,4.1,9.0,XS,https://www.myntra.com/kurta-sets/w/w-women-red-floral-embroidered-thread-work-kurta-with-trousers--with-dupatta/20624720/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20624720/2022/11/4/4591b2a1-dbe2-429f-bed0-cb8dccd4e68d1667561053677RedGlitterPrintedFestiveKurtaWithGreenSlimPantsAndPrintedDup1.jpg"
Lace Peplum Top,Tokyo Talkies,1499.0,494.0,4.4,2.0,L,https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-burgundy-lace-inserts-peplum-top/10051295/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/6/16/d0d54151-be63-4ef9-a75c-bc0411bb34d51560631218066-1.jpg"
Men Printed Sweatshirt,HIGHLANDER,1599.0,607.0,3.8,10.0,M,https://www.myntra.com/sweatshirts/highlander/highlander-men-peach-coloured-printed-sweatshirt/20849912/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20849912/2023/1/31/9cd034a4-a39e-440b-bcd8-6a5ba10f1dcb1675164096105HIGHLANDERMenPeach-ColouredPrintedSweatshirt1.jpg"
